name,date,open,high,low,close,volume
HSBC,2017/6/19,40.5757,40.6953,40.5221,40.6585,1172406
HSBC,2017/6/20,40.2168,40.2582,39.9407,40.0327,1492492
HSBC,2017/6/21,40.0879,40.1432,39.9637,40.0051,1368214
HSBC,2017/6/22,39.8762,39.9042,39.7934,39.8578,1214928
HSBC,2017/6/23,40.0143,40.0235,39.8394,39.9039,1158129
HSBC,2017/6/26,40.5205,40.6363,40.3916,40.41,1571554
HSBC,2017/6/27,40.4468,40.6861,40.3732,40.5941,1716585
HSBC,2017/6/28,40.7137,41.1186,40.6953,41.091,2781546
HSBC,2017/6/29,42.9868,43.0789,42.6739,42.8212,5372797
HSBC,2017/6/30,42.7199,42.7844,42.4623,42.6923,1751117
HSBC,2017/7/3,43.1893,43.5022,43.1387,43.4746,1371470
HSBC,2017/7/5,43.1341,43.401,43.0513,43.3918,1624961
HSBC,2017/7/6,43.2905,43.562,43.2583,43.2629,1427179
HSBC,2017/7/7,43.1433,43.2629,43.0236,43.2077,1381359
HSBC,2017/7/10,43.7323,43.898,43.6863,43.8519,1573483
HSBC,2017/7/11,43.9531,44.082,43.8611,44.082,2066905
HSBC,2017/7/12,44.1556,44.3581,44.0912,44.3397,1406344
HSBC,2017/7/13,44.22,44.5329,44.2108,44.5053,1156684
HSBC,2017/7/14,43.99,44.4501,43.9485,44.3673,1358796
HSBC,2017/7/17,44.4777,44.5007,44.2936,44.3121,722431
HSBC,2017/7/18,44.0268,44.2292,43.9623,44.2292,997749
HSBC,2017/7/19,44.2752,44.3581,44.1832,44.2752,1606980
HSBC,2017/7/20,44.266,44.3397,44.2108,44.2752,1490351
HSBC,2017/7/21,44.1188,44.1556,43.8335,44.0452,1425371
HSBC,2017/7/24,44.2108,44.4593,44.082,44.3765,1320178
HSBC,2017/7/25,45.4624,45.5544,45.26,45.2968,2062691
HSBC,2017/7/26,45.2231,45.4532,45.1403,45.4256,1657228
HSBC,2017/7/27,45.536,45.5954,45.0207,45.1587,1264463
HSBC,2017/7/28,44.763,45.0943,44.7032,45.0023,2270558
HSBC,2017/7/31,45.8581,46.1802,45.7661,46.0974,1976355
HSBC,2017/8/1,46.5743,46.8159,46.4767,46.5278,1029803
HSBC,2017/8/2,46.565,46.6672,46.4534,46.6579,1305611
HSBC,2017/8/3,46.5371,46.63,46.3744,46.5278,1187598
HSBC,2017/8/4,46.5743,46.8159,46.4767,46.5278,1029803
HSBC,2017/8/7,46.5278,46.5371,46.3326,46.3977,622456
HSBC,2017/8/8,46.1467,46.4302,46.1188,46.2675,1180428
HSBC,2017/8/9,46.0166,46.2582,45.9794,46.1839,1406371
HSBC,2017/8/10,45.3009,45.3102,44.7711,44.7897,1671389
HSBC,2017/8/11,44.5016,44.6038,44.3166,44.3994,1403634
HSBC,2017/8/14,44.8641,44.9663,44.7618,44.7711,1085492
HSBC,2017/8/15,44.5945,44.6503,44.4551,44.5295,920046
HSBC,2017/8/16,44.734,44.8083,44.5945,44.641,756948
HSBC,2017/8/17,44.1391,44.3297,43.8696,43.8789,1395684
HSBC,2017/8/18,43.7766,44.1763,43.7302,43.9904,1264941
HSBC,2017/8/21,43.9625,44.0524,43.8324,43.9811,1075726
HSBC,2017/8/22,44.0648,44.2724,44.0648,44.1763,1052155
HSBC,2017/8/23,44.5109,44.7618,44.4458,44.6875,1370499
HSBC,2017/8/24,44.3343,44.4087,44.0648,44.0648,881332
HSBC,2017/8/25,44.5481,44.6731,44.2228,44.3994,1312838
HSBC,2017/8/28,44.7061,44.72,44.4458,44.5016,1037499
HSBC,2017/8/29,44.5109,44.7618,44.4458,44.6875,1370499
HSBC,2017/8/30,45.0593,45.115,44.9199,44.9477,1335239
HSBC,2017/8/31,45.1243,45.1522,44.799,44.9849,1273936
HSBC,2017/9/1,45.2173,45.3009,45.0779,45.0779,724686
HSBC,2017/9/5,44.6968,44.7247,44.1112,44.2971,1465677
HSBC,2017/9/6,44.0926,44.3622,44.0555,44.2228,858102
HSBC,2017/9/7,44.483,44.4831,43.9346,44.1112,989293
HSBC,2017/9/8,44.5574,44.7247,44.4644,44.483,1088444
HSBC,2017/9/11,44.6782,45.1708,44.6689,45.05,946548
HSBC,2017/9/12,45.1801,45.4775,45.1615,45.3567,924494
HSBC,2017/9/13,45.1801,45.2312,44.8641,44.9291,1009878
HSBC,2017/9/14,44.9106,44.9384,44.7433,44.8455,1147239
HSBC,2017/9/15,44.7154,44.8362,44.6689,44.7897,1222470
HSBC,2017/9/18,45.1429,45.2823,45.115,45.2266,900238
HSBC,2017/9/19,45.4961,45.8679,45.4218,45.7656,1262083
HSBC,2017/9/20,45.5798,45.7378,45.4589,45.5333,922157
HSBC,2017/9/21,45.589,45.6727,45.4729,45.524,720220
HSBC,2017/9/22,45.4961,45.7257,45.4032,45.6448,827228
HSBC,2017/9/25,45.2823,45.4403,44.9013,45.05,832728
HSBC,2017/9/26,45.2173,45.2452,44.7944,44.9477,621680
HSBC,2017/9/27,45.6169,45.6262,45.3567,45.431,1032550
HSBC,2017/9/28,45.4496,45.7842,45.3846,45.7471,1012063
HSBC,2017/9/29,45.589,46.0631,45.589,45.9236,882340
HSBC,2017/10/2,45.5798,45.7006,45.5333,45.6262,927419
HSBC,2017/10/3,45.7749,46.0817,45.7563,46.0538,917542
HSBC,2017/10/4,46.156,46.2118,45.9794,46.0631,716280
HSBC,2017/10/5,45.84,46.2212,45.8307,46.1746,1044432
HSBC,2017/10/6,45.8028,46.0445,45.7982,46.0073,884630
HSBC,2017/10/9,46.2118,46.249,46.0259,46.0909,609050
HSBC,2017/10/10,46.6579,47.0297,46.63,47.0297,1596944
HSBC,2017/10/11,46.4813,46.5278,46.2768,46.472,1359331
HSBC,2017/10/12,46.6095,46.8144,46.5526,46.6854,1141630
HSBC,2017/10/13,46.8087,46.8656,46.4957,46.6854,1509260
HSBC,2017/10/16,46.7233,46.8371,46.6522,46.7897,1122942
HSBC,2017/10/17,46.6475,46.6475,46.4199,46.5716,1356922
HSBC,2017/10/18,46.6285,47.0126,46.6,46.9319,1476768
HSBC,2017/10/19,46.5147,46.6854,46.4578,46.6475,1770749
HSBC,2017/10/20,46.9035,46.9888,46.7755,46.9794,2006123
HSBC,2017/10/23,46.6095,46.7014,46.3155,46.3535,1061523
HSBC,2017/10/24,46.5337,46.6664,46.4768,46.5052,902564
HSBC,2017/10/25,46.8182,46.913,46.4009,46.6285,1628351
HSBC,2017/10/26,46.6854,46.7684,46.472,46.4768,1022938
HSBC,2017/10/27,46.5716,46.7328,46.4104,46.638,1055230
HSBC,2017/10/30,46.1733,46.2586,46.0216,46.2207,1692701
HSBC,2017/10/31,46.4104,46.4104,46.1828,46.2492,1104807
HSBC,2017/11/1,46.2492,46.363,46.0026,46.1638,1601400
HSBC,2017/11/2,45.756,45.8793,45.6472,45.8509,1383952
HSBC,2017/11/3,45.9173,45.9267,45.756,45.8509,703781
HSBC,2017/11/6,45.6991,45.8035,45.5759,45.7655,717371
HSBC,2017/11/7,45.7086,45.7655,45.4858,45.5664,1531628
HSBC,2017/11/8,45.775,45.941,45.7086,45.8509,1208776
HSBC,2017/11/9,46.1448,46.2302,45.9267,46.1638,1339213
HSBC,2017/11/10,46.2302,46.4293,46.1543,46.2017,1159840
HSBC,2017/11/13,45.5474,45.7845,45.5095,45.7655,1059399
HSBC,2017/11/14,45.5569,45.8698,45.5379,45.8224,905375
HSBC,2017/11/15,45.5474,46.0026,45.481,45.9267,837984
HSBC,2017/11/16,45.8983,45.9457,45.6707,45.775,712096
HSBC,2017/11/17,45.6328,45.8888,45.6328,45.7845,614121
HSBC,2017/11/20,45.8414,45.9078,45.7371,45.8414,767923
HSBC,2017/11/21,45.8319,45.9362,45.7466,45.8509,984053
HSBC,2017/11/22,46.638,46.7138,46.4388,46.638,1168898
HSBC,2017/11/24,46.5621,46.6095,46.4578,46.5052,420123
HSBC,2017/11/27,46.6854,46.8419,46.5052,46.5052,929735
HSBC,2017/11/28,46.8182,47.3113,46.6949,47.2544,1736850
HSBC,2017/11/29,47.2828,47.482,46.9367,47.2164,1701696
HSBC,2017/11/30,47.2544,47.3966,47.0026,47.0837,1995983
HSBC,2017/12/1,46.9888,47.169,46.619,46.9983,1770869
HSBC,2017/12/4,46.9699,47.0552,46.7044,46.7897,1189985
HSBC,2017/12/5,46.7138,46.7897,46.5005,46.5431,1151586
HSBC,2017/12/6,46.088,46.1448,45.9552,46.0405,1185328
HSBC,2017/12/7,45.9552,46.3914,45.9173,46.2966,1201265
HSBC,2017/12/8,46.7328,46.8608,46.51,46.8182,1249366
HSBC,2017/12/11,47.3492,47.6811,47.3492,47.6052,1830084
HSBC,2017/12/12,47.6052,48.013,47.5863,47.9372,1019432
HSBC,2017/12/13,48.8001,49.0372,48.7243,48.7812,2272404
HSBC,2017/12/14,48.3639,48.4587,48.2311,48.2786,1425644
HSBC,2017/12/15,47.6337,47.7096,47.5009,47.5768,1374212
HSBC,2017/12/18,48.1742,48.2691,47.9656,48.0794,1454183
HSBC,2017/12/19,47.9751,48.0698,47.8044,47.9277,874682
HSBC,2017/12/20,48.4018,48.5441,48.2311,48.4587,7156055
HSBC,2017/12/21,48.4492,48.857,48.4303,48.8096,2968890
HSBC,2017/12/22,48.7432,49.0562,48.6958,48.9898,2048320
HSBC,2017/12/26,48.7527,49.0467,48.7527,48.857,1407406
HSBC,2017/12/27,48.7243,48.8665,48.6674,48.8191,1459498
HSBC,2017/12/28,48.7243,48.8855,48.7053,48.857,1207341
HSBC,2017/12/29,49.0562,49.1747,48.9708,48.9708,2013391
Citi,2017/1/3,58.5139,58.9093,57.6171,58.4272,18322398
Citi,2017/1/4,58.5236,59.43,58.4464,59.2179,16947520
Citi,2017/1/5,58.7936,59.2372,57.7714,58.1861,18317911
Citi,2017/1/6,58.5139,58.6682,57.9354,58.3886,16778439
Citi,2017/1/9,58.0029,58.4754,57.54,58.0704,14592998
Citi,2017/1/10,58.0511,58.6779,57.81,58.08,13483329
Citi,2017/1/11,57.5304,57.8582,57.1302,57.8197,20737634
Citi,2017/1/12,57.405,57.6845,56.6625,57.1157,22778873
Citi,2017/1/13,57.3279,58.1668,57.2604,57.5014,21045164
Citi,2017/1/17,56.9036,57.2025,55.9585,56.2961,25013769
Citi,2017/1/18,55.92,56.1996,55.0617,55.3414,29276183
Citi,2017/1/19,55.4764,55.5439,54.3771,54.6374,24932449
Citi,2017/1/20,54.9075,55.081,54.0299,54.1071,27722281
Citi,2017/1/23,54.1167,54.2807,53.4417,53.6924,23130215
Citi,2017/1/24,53.9624,55.11,53.6876,54.7146,18416436
Citi,2017/1/25,55.8332,55.8525,55.0617,55.6307,21492914
Citi,2017/1/26,55.5439,55.9055,55.0135,55.3125,20792703
Citi,2017/1/27,55.3414,55.3607,54.6953,55.0714,17067943
Citi,2017/1/30,54.4928,54.6567,53.7696,54.5892,17537643
Citi,2017/1/31,54.3192,54.9267,53.5912,53.8371,29221002
Citi,2017/2/1,54.6953,54.946,53.8853,54.0492,17441473
Citi,2017/2/2,53.6624,54.3587,53.411,54.1363,15586814
Citi,2017/2/3,55.1614,55.9689,54.7262,55.8577,21404139
Citi,2017/2/6,55.6159,56.4282,55.4515,55.7416,15680214
Citi,2017/2/7,56.0898,56.1574,55.1324,55.3064,13996938
Citi,2017/2/8,55.0453,55.0453,54.291,54.4651,18626642
Citi,2017/2/9,54.7842,55.6449,54.5134,55.3741,18054082
Citi,2017/2/10,55.9157,56.0414,55.2484,55.7319,14421653
Citi,2017/2/13,56.0801,57.4098,56.0801,57.0085,22779759
Citi,2017/2/14,57.0568,58.1293,56.8151,57.8595,22359291
Citi,2017/2/15,58.1786,58.8652,57.7338,58.5074,22423933
Citi,2017/2/16,58.3624,58.5074,57.7918,58.3914,15916578
Citi,2017/2/17,57.7338,58.1883,57.4436,58.1883,15120623
Citi,2017/2/21,58.3043,58.6912,58.2463,58.5558,15812721
Citi,2017/2/22,58.198,58.9426,58.0432,58.6235,16025724
Citi,2017/2/23,58.6428,58.8362,58.2463,58.6235,14624376
Citi,2017/2/24,57.9078,58.198,57.1632,57.5984,19900288
Citi,2017/2/27,57.5984,58.256,57.4532,58.0432,15711367
Citi,2017/2/28,57.7047,58.1109,57.521,57.8401,17237455
Citi,2017/3/1,59.1844,59.9,58.9909,59.5132,26421724
Citi,2017/3/2,59.6486,59.8323,58.5945,58.6331,17270346
Citi,2017/3/3,58.401,59.2327,58.343,58.9909,15188780
Citi,2017/3/6,58.7975,58.8749,58.2753,58.2947,14979380
Citi,2017/3/7,58.2076,58.7105,57.8063,58.5074,17297849
Citi,2017/3/8,59.5325,60.4706,59.049,59.0973,30723959
Citi,2017/3/9,59.3391,60.045,59.2134,59.5228,21429345
Citi,2017/3/10,59.9,59.987,58.9136,59.4648,17421872
Citi,2017/3/13,59.5132,59.7549,58.9716,59.5035,13481512
Citi,2017/3/14,59.3101,59.4455,58.8072,59.4165,11819667
Citi,2017/3/15,59.6679,59.7453,58.4639,58.8362,20086941
Citi,2017/3/16,59.0393,59.3874,58.7685,59.136,15198253
Citi,2017/3/17,59.1457,59.2521,58.2173,58.3817,32281850
Citi,2017/3/20,58.1206,58.3914,57.6274,57.6274,14813762
Citi,2017/3/21,58.1496,58.2173,56.0414,56.1284,34140442
Citi,2017/3/22,55.5192,56.4635,55.026,55.8673,25648496
Citi,2017/3/23,55.8577,56.8827,55.6352,56.1381,16916534
Citi,2017/3/24,56.4089,56.612,55.7078,56.1574,13504446
Citi,2017/3/27,54.9776,56.5249,54.6875,56.4089,17257171
Citi,2017/3/28,56.2735,57.6951,56.2058,57.463,15391117
Citi,2017/3/29,57.5694,57.9078,57.3179,57.434,13457439
Citi,2017/3/30,57.434,58.8226,57.405,58.5171,14886187
Citi,2017/3/31,58.3237,58.5171,57.8208,57.8498,14407879
Citi,2017/4/3,57.9562,58.1109,56.7183,57.7144,15460515
Citi,2017/4/4,57.3373,57.9755,57.2502,57.7144,9745614
Citi,2017/4/5,58.5074,59.0103,57.5694,57.6274,20295245
Citi,2017/4/6,57.4823,58.2463,57.0664,57.9175,13805963
Citi,2017/4/7,57.3759,57.9127,57.3083,57.4727,13447843
Citi,2017/4/10,57.405,57.9997,57.0375,57.3276,12096712
Citi,2017/4/11,56.7474,57.1052,56.1671,57.0858,15247753
Citi,2017/4/12,57.1439,57.1777,56.3509,56.583,15223437
Citi,2017/4/13,56.3799,57.7628,55.7803,56.1284,31784350
Citi,2017/4/17,56.4379,57.1148,56.0172,57.0471,14657279
Citi,2017/4/18,56.6506,56.9504,56.1574,56.4959,16890955
Citi,2017/4/19,56.9118,57.153,55.7029,55.8286,18104168
Citi,2017/4/20,56.2542,56.7183,55.6546,56.4862,17074763
Citi,2017/4/21,56.4572,56.5153,55.7319,55.819,15255858
Citi,2017/4/24,57.2309,57.7434,57.1245,57.4823,24400342
Citi,2017/4/25,58.1012,58.7879,58.0239,58.227,21593519
Citi,2017/4/26,58.0626,58.7008,57.9852,58.1206,16057953
Citi,2017/4/27,58.1594,58.1691,57.1412,57.5873,14025915
Citi,2017/4/28,57.5582,57.7618,57.2576,57.3255,11917075
Citi,2017/5/1,57.5873,58.236,57.3594,57.6551,12879412
Citi,2017/5/2,57.6454,57.9073,57.1412,57.8976,11471884
Citi,2017/5/3,57.6939,58.495,57.5,58.4115,12845294
Citi,2017/5/4,58.8575,59.0902,58.266,58.3824,14509792
Citi,2017/5/5,58.6539,58.7411,58.2757,58.4115,11484293
Citi,2017/5/8,58.3242,58.8866,58.2951,58.6636,8458260
Citi,2017/5/9,58.809,59.1872,58.2466,58.4018,13179898
Citi,2017/5/10,58.2757,58.7993,58.1788,58.5375,11607308
Citi,2017/5/11,58.4212,59.066,58.1012,58.8575,16314044
Citi,2017/5/12,58.5278,59.2454,58.3824,59.2163,15393168
Citi,2017/5/15,59.3617,59.8272,59.2357,59.5557,14838549
Citi,2017/5/16,59.6235,60.6804,59.5169,60.5932,21199543
Citi,2017/5/17,59.5363,60.0793,57.8588,58.1594,33251409
Citi,2017/5/18,57.9169,58.7605,57.3061,58.2563,25142234
Citi,2017/5/19,58.5763,59.8902,58.4115,59.2454,20266630
Citi,2017/5/22,59.546,59.6817,58.8769,59.2066,11744806
Citi,2017/5/23,59.2357,60.0696,58.8866,59.8368,12414299
Citi,2017/5/24,59.9629,60.5447,59.7884,60.3798,16133164
Citi,2017/5/25,60.3605,60.7871,59.9047,60.0696,13368607
Citi,2017/5/26,59.992,60.438,59.7787,60.1859,10850319
Citi,2017/5/30,59.9144,60.1828,59.6429,59.769,12603786
Citi,2017/5/31,59.7205,59.7302,58.0527,58.7024,23150518
Citi,2017/6/1,59.0417,59.2357,58.3387,59.226,13922397
Citi,2017/6/2,58.4987,59.7302,58.4696,59.2551,13643574
Citi,2017/6/5,59.1872,59.895,59.1096,59.3908,10024923
Citi,2017/6/6,58.8381,59.3132,58.6054,59.1581,10764340
Citi,2017/6/7,59.352,60.3362,59.2454,60.0017,16056133
Citi,2017/6/8,59.9629,61.8828,59.8465,61.2913,25925685
Citi,2017/6/9,61.9022,62.7749,61.5822,62.4937,31488777
Citi,2017/6/12,62.5519,63.4148,62.1252,62.3676,27444366
Citi,2017/6/13,62.9106,63.2791,62.3822,62.7264,18749028
Citi,2017/6/14,62.2997,62.9494,61.5725,62.7555,20791587
Citi,2017/6/15,62.3579,62.9688,61.9992,62.1543,15111533
Citi,2017/6/16,62.2125,62.2804,61.7761,61.9507,19549889
Citi,2017/6/19,62.4452,62.9203,62.3046,62.5228,13264757
Citi,2017/6/20,62.3579,62.4646,61.9701,61.9701,12162785
Citi,2017/6/21,61.941,62.3094,61.6695,61.8925,13532830
Citi,2017/6/22,61.6889,61.9701,61.4174,61.6889,11344707
Citi,2017/6/23,62.1058,62.2319,61.2428,61.4852,16395259
Citi,2017/6/26,61.621,62.1737,61.2865,61.844,14977979
Citi,2017/6/27,62.2901,62.8912,62.067,62.2804,16416330
Citi,2017/6/28,63.027,63.3761,62.5616,63.2015,24015244
Citi,2017/6/29,65.5965,65.6935,64.2488,64.9469,40827165
Citi,2017/6/30,65.5093,65.5384,64.6948,64.8499,15832322
Citi,2017/7/3,65.199,66.8183,65.199,66.188,16488776
Citi,2017/7/5,66.2559,66.6438,65.8874,66.3723,17783139
Citi,2017/7/6,66.3723,66.6729,65.5191,65.5772,17960745
Citi,2017/7/7,65.965,66.2268,65.3881,65.8487,14735303
Citi,2017/7/10,65.6353,65.9747,65.3929,65.5965,12613789
Citi,2017/7/11,65.4511,65.519,64.5784,64.7917,17134576
Citi,2017/7/12,64.7336,65.1602,64.5202,64.8887,16881747
Citi,2017/7/13,65.1117,65.2475,64.6657,64.9857,20151962
Citi,2017/7/14,64.3069,64.8984,63.5312,64.6948,20742307
Citi,2017/7/17,64.7336,65.0632,64.4039,64.8014,17497953
Citi,2017/7/18,64.4233,65.0632,64.21,64.8596,15965929
Citi,2017/7/19,65.1117,65.3153,64.4815,64.6754,12687313
Citi,2017/7/20,64.5978,65.0051,64.3166,64.3457,14027609
Citi,2017/7/21,64.0936,64.4233,63.89,63.9966,14075511
Citi,2017/7/24,63.9191,64.4136,63.9094,64.0936,14848396
Citi,2017/7/25,65.868,66.3432,65.7517,65.965,30833581
Citi,2017/7/26,66.3917,66.7504,65.7323,65.9165,19228529
Citi,2017/7/27,65.9359,66.6296,65.3153,65.5481,22650180
Citi,2017/7/28,65.3735,65.7129,64.9663,65.3832,13604466
Citi,2017/7/31,65.8099,66.5662,65.4705,66.3723,23059294
Citi,2017/8/1,66.9928,67.5067,66.6632,67.4874,22974747
