name,date,open,high,low,close,volume
FB,2017/6/5,153.64,154.7088,153.41,153.63,12520387
FB,2017/6/6,153.41,154.52,152.48,152.81,13457119
FB,2017/6/7,153.27,153.75,152.34,153.12,12066657
FB,2017/6/8,154.08,154.73,153.1,154.71,17799449
FB,2017/6/9,154.77,155.59,146.61,149.6,35577676
FB,2017/6/12,148.17,149.195,144.56,148.44,33170180
FB,2017/6/13,150.15,151.18,148.9,150.68,20483350
FB,2017/6/14,151.26,152.4,149.05,150.25,20808759
FB,2017/6/15,147.67,150.0366,146.3747,149.8,18994152
FB,2017/6/16,149.59,150.83,148.6,150.64,22882417
FB,2017/6/19,151.71,153.57,151.71,152.87,19026462
FB,2017/6/20,152.88,153.84,152.21,152.25,14743853
FB,2017/6/21,152.36,154.08,151.88,153.91,15039834
FB,2017/6/22,153.01,154.55,152.91,153.4,13005535
FB,2017/6/23,152.72,155.2,152.65,155.07,18026977
FB,2017/6/26,156.25,156.5,153.1954,153.59,18049651
FB,2017/6/27,152.84,153.31,150.39,150.58,19360766
FB,2017/6/28,150.92,153.47,149.86,153.24,16719104
FB,2017/6/29,152.28,152.5,148.9175,151.04,23973482
FB,2017/6/30,151.9,151.92,150.06,150.98,17666022
FB,2017/7/3,151.72,152.15,147.8,148.43,13862735
FB,2017/7/5,149,150.85,148.13,150.34,14334290
FB,2017/7/6,149.03,150.04,148,148.82,14951802
FB,2017/7/7,149.25,151.99,149.19,151.44,13615931
FB,2017/7/10,151.69,153.98,151.51,153.5,13378672
FB,2017/7/11,153.37,155.4225,152.91,155.27,13667744
FB,2017/7/12,156.49,159.16,156.2,158.9,22739388
FB,2017/7/13,158.74,159.78,158.4227,159.26,13929236
FB,2017/7/14,160.13,160.32,159.3254,159.97,16371207
FB,2017/7/17,160.25,160.78,158.81,159.73,12858836
FB,2017/7/18,159.66,163.73,159.42,162.86,23722910
FB,2017/7/19,163.59,165.7,163.17,164.14,26273642
FB,2017/7/20,164.8,165,162.81,164.53,18523107
FB,2017/7/21,164.16,165.05,163.75,164.43,14744002
FB,2017/7/24,164.64,166.17,164.31,166,17366971
FB,2017/7/25,165.01,165.54,163.8619,165.28,15383241
FB,2017/7/26,166.01,166.01,164.1,165.61,35236867
FB,2017/7/27,174.7,175.49,167.5,170.44,68910708
FB,2017/7/28,169.07,173.43,169.05,172.45,24557553
FB,2017/7/31,172,172.72,168.55,169.25,25478945
FB,2017/8/1,169.82,170.47,169.05,169.86,14384957
FB,2017/8/2,170.3,170.55,166.91,169.3,17433774
FB,2017/8/3,169.3,169.7,168.25,168.59,10793841
FB,2017/8/4,168.97,170.06,168.69,169.62,10777727
FB,2017/8/7,169.95,172.06,169.66,171.98,12787844
FB,2017/8/8,171.88,173.05,170.62,171.23,14393524
FB,2017/8/9,169.98,171.45,169.56,171.18,10814984
FB,2017/8/10,170.06,170.59,166.85,167.4,20832746
FB,2017/8/11,167.95,168.82,166.85,168.08,13791153
FB,2017/8/14,170.09,171.08,169.29,170.75,12954231
FB,2017/8/15,171.49,171.5,170.01,171,8729172
FB,2017/8/16,171.25,171.38,169.24,170,15779924
FB,2017/8/17,169.34,169.86,166.85,166.91,17216030
FB,2017/8/18,166.84,168.67,166.21,167.41,15093638
FB,2017/8/21,167.16,168,165.82,167.78,11907488
FB,2017/8/22,168.28,169.87,167.15,169.64,11390975
FB,2017/8/23,168.84,169.36,168.2,168.71,9856473
FB,2017/8/24,168.88,169.29,166.41,167.74,14030420
FB,2017/8/25,167.86,168.38,166.18,166.32,12614477
FB,2017/8/28,166.91,167.7,166.33,167.24,8553741
FB,2017/8/29,165.25,168.425,165,168.05,11120986
FB,2017/8/30,168.17,170.18,167.63,169.92,11138293
FB,2017/8/31,170.4,172.145,170.06,171.97,17226465
FB,2017/9/1,172.4,172.915,171.31,172.02,11677589
FB,2017/9/5,171.27,172.3875,169.55,170.72,13221127
FB,2017/9/6,170.91,172.48,169.57,172.09,13906342
FB,2017/9/7,171.94,173.3067,170.27,173.21,18049527
FB,2017/9/8,173.09,173.49,170.8,170.95,10998459
FB,2017/9/11,172.4,173.89,172.2,173.51,12372040
FB,2017/9/12,173.76,174,171.75,172.96,11186328
FB,2017/9/13,173.01,173.17,172.06,173.05,9119295
FB,2017/9/14,172.26,172.28,170.5,170.96,15615654
FB,2017/9/15,170.88,172.34,170.26,171.64,15660539
FB,2017/9/18,171.99,172.07,169.34,170.01,12954013
FB,2017/9/19,170.62,172.56,170.36,172.52,13168595
FB,2017/9/20,172.5,173.05,170.7,172.17,12264125
FB,2017/9/21,171.69,172.27,170.01,171.11,11161412
FB,2017/9/22,170.21,171.73,169.22,170.54,12097138
FB,2017/9/25,169.24,169.3,161.56,162.87,41251583
FB,2017/9/26,164.5,165.5,162.78,164.21,23363335
FB,2017/9/27,165.9,168.34,165.57,167.68,19242548
FB,2017/9/28,167.94,169.0696,167.16,168.73,12178747
FB,2017/9/29,168.83,171.66,168.81,170.87,15340366
FB,2017/10/2,171.39,171.87,168.75,169.47,13392280
FB,2017/10/3,169.3,170.73,169.2,169.96,8190273
FB,2017/10/4,169.83,170.67,168.29,168.42,12127887
FB,2017/10/5,169.18,171.31,168.6,171.24,14580628
FB,2017/10/6,170.25,172.37,169.75,172.23,13124473
FB,2017/10/9,172.7,174.88,172,172.5,14570413
FB,2017/10/10,173,173.2,170.8,171.59,11341081
FB,2017/10/11,171.95,172.78,171.4,172.74,11283663
FB,2017/10/12,172.61,173.85,172.29,172.55,10351044
FB,2017/10/13,173.45,174.65,173.2,173.74,13658307
FB,2017/10/16,174.49,175,174.06,174.52,11498752
FB,2017/10/17,174.71,176.13,174.36,176.11,15990079
FB,2017/10/18,176.65,176.74,175.75,176.03,12752351
FB,2017/10/19,174.93,176.03,172.63,174.56,14048350
FB,2017/10/20,175.5,175.88,174.63,174.98,12602238
FB,2017/10/23,175.2,175.34,171.25,171.27,13852658
FB,2017/10/24,172.3,173.24,171.5,171.8,12267913
FB,2017/10/25,171.9,172.25,168.89,170.6,15868197
FB,2017/10/26,171.38,172.285,170.39,170.63,11833141
FB,2017/10/27,174.15,178.21,173.9,177.88,30285281
FB,2017/10/30,179.26,180.69,177.61,179.87,24353160
FB,2017/10/31,180.57,180.8,178.94,180.06,20174231
FB,2017/11/1,182.36,182.9,180.57,182.66,40918341
FB,2017/11/2,180.63,181.94,177.34,178.92,35529893
FB,2017/11/3,179.29,179.86,176.71,178.92,17822131
FB,2017/11/6,178.56,180.45,178.31,180.17,13312741
FB,2017/11/7,180.5,180.7478,178.96,180.25,12928182
FB,2017/11/8,179.79,180.35,179.11,179.56,10494149
FB,2017/11/9,178.31,179.4,177.09,179.3,12557573
FB,2017/11/10,178.35,179.0999,177.96,178.46,11070189
FB,2017/11/13,177.5,179.04,177.3,178.77,9523447
FB,2017/11/14,178.13,178.97,177.18,178.07,9585868
FB,2017/11/15,176.66,178.57,176.4,177.95,10253667
FB,2017/11/16,178.76,179.83,178.5,179.59,15607582
FB,2017/11/17,179.3,179.98,178.9,179,13017980
FB,2017/11/20,178.87,179.5,178.1,178.74,10052391
FB,2017/11/21,179.15,181.89,178.99,181.86,14503990
FB,2017/11/22,181.3,181.73,180.44,180.87,10376329
FB,2017/11/24,180.4,183.15,180.29,182.78,9426283
FB,2017/11/27,182.56,183.73,181.99,183.03,12344516
FB,2017/11/28,183.51,184.25,182.09,182.42,14379674
FB,2017/11/29,181.89,181.97,174,175.13,41933484
FB,2017/11/30,176.85,178.275,175.2,177.18,25307601
FB,2017/12/1,176.03,177.48,172.34,175.1,20182523
FB,2017/12/4,176.29,176.57,170.79,171.47,24459422
FB,2017/12/5,170.45,175.38,169.01,172.83,20184908
FB,2017/12/6,172.5,176.77,171.9,176.06,20255846
FB,2017/12/7,175.8,180.39,175.8,180.14,20404533
FB,2017/12/8,181.53,182.28,178.7401,179,19883764
FB,2017/12/11,179.3,180.22,178.8,179.04,13168575
FB,2017/12/12,178.6,179.18,176.6,176.96,16854098
FB,2017/12/13,177.3,179.16,177.25,178.3,14615718
FB,2017/12/14,178.29,180.3601,177.68,178.39,13590999
FB,2017/12/15,179.02,180.4934,178.36,180.18,28463101
FB,2017/12/18,181.01,181.3,179.75,180.82,17265376
FB,2017/12/19,179.95,180.08,178.22,179.51,14920582
FB,2017/12/20,179.81,179.81,177.36,177.89,11860497
FB,2017/12/21,177.94,178.68,177.05,177.45,11600700
FB,2017/12/22,177.14,177.53,176.23,177.2,8509451
FB,2017/12/26,176.63,177,174.67,175.99,8897286
FB,2017/12/27,176.55,178.44,176.26,177.62,9496071
FB,2017/12/28,177.95,178.9367,177.68,177.92,12220760
FB,2017/12/29,178,178.85,176.46,176.46,10261456
AAPL,2017/1/3,112.2815,112.7954,111.2731,112.6208,28781865
AAPL,2017/1/4,112.3299,112.9699,112.233,112.4948,21118116
AAPL,2017/1/5,112.3978,113.3133,112.2912,113.0669,22193587
AAPL,2017/1/6,113.2317,114.5698,112.9311,114.3274,31751900
AAPL,2017/1/9,114.3661,115.8012,114.3564,115.3745,33561948
AAPL,2017/1/10,115.1612,115.7527,114.7055,115.4909,24462051
AAPL,2017/1/11,115.1321,116.286,114.9964,116.1114,27588593
AAPL,2017/1/12,115.2824,115.6751,114.6182,115.6266,27086220
AAPL,2017/1/13,115.4909,115.9854,115.2,115.423,26111948
AAPL,2017/1/17,114.7443,116.5866,114.6279,116.3538,34439843
AAPL,2017/1/18,116.3538,116.8387,116.0727,116.3442,23712961
AAPL,2017/1/19,115.7721,116.4411,115.743,116.1405,25597291
AAPL,2017/1/20,116.7902,116.7902,116.0965,116.3538,32597892
AAPL,2017/1/23,116.3538,117.1392,116.1308,116.4314,22050218
AAPL,2017/1/24,115.9175,116.4508,115.869,116.3248,23211038
AAPL,2017/1/25,116.7611,118.39,116.6253,118.1767,32586673
AAPL,2017/1/26,117.9731,118.7197,117.9052,118.2349,26337576
AAPL,2017/1/27,118.4288,118.6324,117.9052,118.2446,20562944
AAPL,2017/1/30,117.2556,117.9343,116.9938,117.9343,30377503
AAPL,2017/1/31,117.4689,117.7016,116.955,117.6628,49200993
AAPL,2017/2/1,123.1702,126.5251,123.1509,124.838,111985040
AAPL,2017/2/2,124.0865,125.4585,123.8975,124.6247,33710411
AAPL,2017/2/3,124.4114,125.2646,124.2659,125.158,24507301
AAPL,2017/2/6,125.2064,126.5348,124.9834,126.3312,26845924
AAPL,2017/2/7,126.5736,128.0765,126.4863,127.5335,38183841
AAPL,2017/2/8,127.359,128.2026,127.2329,128.028,23004072
AAPL,2017/2/9,128.2033,128.9775,127.6872,128.9532,28349859
AAPL,2017/2/10,128.9921,129.4596,128.5928,128.661,20065458
AAPL,2017/2/13,129.5959,130.3165,129.2745,129.8004,23035421
AAPL,2017/2/14,129.9757,131.5533,129.7614,131.4851,33226223
AAPL,2017/2/15,131.972,132.7024,131.0956,131.9623,35623100
AAPL,2017/2/16,132.1181,132.3421,131.3096,131.8016,22584555
AAPL,2017/2/17,131.563,132.2739,131.563,132.1668,22198197
AAPL,2017/2/21,132.6634,133.1698,132.42,133.1211,24507156
AAPL,2017/2/22,132.8582,133.5301,132.5466,133.5204,20836932
AAPL,2017/2/23,133.7833,133.8807,132.7316,132.9556,20788186
AAPL,2017/2/24,132.3518,133.0822,131.7383,133.0822,21776585
AAPL,2017/2/27,133.5496,133.8369,132.7121,133.3451,20257426
AAPL,2017/2/28,133.4912,133.8369,133.1211,133.4035,23482860
AAPL,2017/3/1,134.28,136.4808,133.9927,136.1302,36414585
AAPL,2017/3/2,136.3347,136.606,135.1272,135.3219,26210984
AAPL,2017/3/3,135.1467,136.1692,134.9616,136.1205,21571121
AAPL,2017/3/6,135.7163,136.1107,134.9674,135.692,21750044
AAPL,2017/3/7,135.4193,136.3152,135.1564,135.8673,17446297
AAPL,2017/3/8,135.3122,136.14,135.1856,135.3609,18707236
AAPL,2017/3/9,135.1077,135.1564,133.4619,135.0493,22155904
AAPL,2017/3/10,135.6044,135.7086,135.0103,135.4972,19612801
AAPL,2017/3/13,135.2148,135.7796,135.1856,135.5557,17421717
AAPL,2017/3/14,135.653,135.9939,135.2051,135.3512,15309065
AAPL,2017/3/15,135.7602,137.0652,135.3852,136.7827,25691774
AAPL,2017/3/16,137.0359,137.328,136.5879,137.0067,19231998
AAPL,2017/3/17,137.3085,137.3085,136.2276,136.325,43884952
AAPL,2017/3/20,136.7242,137.7954,136.5587,137.7565,21542038
AAPL,2017/3/21,138.3895,139.0614,136.0718,136.1789,39529912
AAPL,2017/3/22,136.1838,137.8928,136.101,137.7175,25860165
AAPL,2017/3/23,137.5617,137.8776,136.9287,137.2306,20346301
AAPL,2017/3/24,137.7954,138.0292,136.6756,136.958,22395563
AAPL,2017/3/27,135.7407,137.5228,134.9908,137.1917,23575094
AAPL,2017/3/28,137.2209,140.2689,136.9385,140.0352,33374805
AAPL,2017/3/29,139.9184,140.7072,139.4412,140.3469,29189955
AAPL,2017/3/30,140.415,140.7169,139.7431,140.1618,21207252
AAPL,2017/3/31,139.9573,140.4929,139.2659,139.8989,19661651
AAPL,2017/4/3,139.9476,140.3469,139.3049,139.9378,19985714
AAPL,2017/4/4,139.4996,141.0967,139.4217,140.9798,19891354
AAPL,2017/4/5,140.4442,141.6518,140.045,140.2495,27717854
AAPL,2017/4/6,140.5124,140.7364,139.6944,139.8989,21149034
AAPL,2017/4/7,139.9671,140.4053,139.5191,139.5873,16658543
AAPL,2017/4/10,139.8405,140.1124,139.1588,139.4217,18933397
AAPL,2017/4/11,139.1977,139.597,136.3931,137.922,30379376
AAPL,2017/4/12,137.8928,138.4284,137.3183,138.0876,20350000
AAPL,2017/4/13,138.1947,138.6524,137.3572,137.3572,17822880
AAPL,2017/4/17,137.776,138.1655,137.1819,138.1168,16582094
AAPL,2017/4/18,137.7078,138.3213,137.4157,137.5033,14697544
AAPL,2017/4/19,138.1655,138.2824,136.7729,136.9969,17328375
AAPL,2017/4/20,137.5228,139.1783,137.4643,138.7108,23319562
AAPL,2017/4/21,138.7108,138.9445,138.1363,138.5453,17320928
AAPL,2017/4/24,139.7431,140.1813,139.4315,139.8794,17134333
AAPL,2017/4/25,140.1423,141.1064,140.1034,140.7461,18871501
AAPL,2017/4/26,140.6877,140.8143,139.6225,139.9184,20041241
AAPL,2017/4/27,140.1545,140.3858,139.5581,140.0255,14246347
AAPL,2017/4/28,140.3176,140.5221,139.5191,139.8892,20860358
AAPL,2017/5/1,141.3012,143.3462,141.1649,142.7424,33602943
AAPL,2017/5/2,143.6773,144.2129,142.9956,143.6481,45352194
AAPL,2017/5/3,141.7784,143.6286,140.4929,143.2099,45697034
AAPL,2017/5/4,142.684,143.2878,141.9926,142.6938,23371872
AAPL,2017/5/5,142.9177,145.0796,142.9177,145.0601,27327725
AAPL,2017/5/8,145.1283,149.676,145.1283,149.0041,48752413
AAPL,2017/5/9,149.8416,150.8251,149.4326,149.9584,39130363
AAPL,2017/5/10,149.6079,149.9098,148.1277,149.2476,25805692
AAPL,2017/5/11,149.0716,150.6557,148.9347,150.5384,27255058
AAPL,2017/5/12,151.2717,152.9536,151.2424,152.6407,32527017
AAPL,2017/5/15,152.5527,153.1785,151.614,152.2496,26009719
AAPL,2017/5/16,152.4843,152.6016,151.2913,152.0247,20048478
AAPL,2017/5/17,150.1961,151.1446,146.3923,146.9204,50767678
AAPL,2017/5/18,147.9178,149.9419,147.7809,149.1596,33568215
AAPL,2017/5/19,149.981,150.5677,149.2476,149.6681,26960788
AAPL,2017/5/22,150.5873,151.1544,149.5214,150.5775,22966437
AAPL,2017/5/23,151.4673,151.4673,149.9125,150.3917,19918871
AAPL,2017/5/24,150.4308,150.7535,149.2867,149.9419,19219154
AAPL,2017/5/25,150.3232,150.9295,149.6387,150.4601,19235598
AAPL,2017/5/26,150.5873,150.8219,149.9125,150.2059,21927637
AAPL,2017/5/30,150.0201,151.0077,149.9321,150.2646,20126851
AAPL,2017/5/31,150.5579,150.7535,149.0032,149.3747,24451164
AAPL,2017/6/1,149.7756,149.9321,148.8467,149.7854,16404088
AAPL,2017/6/2,150.1766,152.0051,149.5018,152.0051,27770715
AAPL,2017/6/5,150.9197,151.0273,150.0592,150.5188,25331662
AAPL,2017/6/6,150.4895,152.3571,150.3721,151.0273,26624926
AAPL,2017/6/7,151.5846,152.5234,151.0566,151.9269,21069647
AAPL,2017/6/8,151.8096,152.0931,150.9784,151.5553,21250798
AAPL,2017/6/9,151.7509,151.7509,142.7841,145.6785,64882657
AAPL,2017/6/12,142.5103,142.8525,139.3519,142.1974,72307330
AAPL,2017/6/13,143.8988,144.1824,141.9334,143.3415,34165445
AAPL,2017/6/14,144.2313,144.2313,140.6524,141.9432,31531232
AAPL,2017/6/15,140.1439,141.278,139.0585,141.0924,32165373
AAPL,2017/6/16,140.5937,141.2978,139.0487,139.1172,50361093
AAPL,2017/6/19,140.4764,143.4881,140.4764,143.097,32541404
AAPL,2017/6/20,143.6153,143.6153,141.728,141.7965,24900073
AAPL,2017/6/21,142.2952,142.8323,141.4053,142.6374,21265751
AAPL,2017/6/22,142.5396,143.449,141.9039,142.4027,19106294
AAPL,2017/6/23,141.9138,143.8988,141.8943,143.0383,35439389
AAPL,2017/6/26,143.9086,144.994,142.1583,142.5885,25692361
AAPL,2017/6/27,141.7965,142.921,140.4373,140.5448,24761891
AAPL,2017/6/28,141.288,142.8721,139.9876,142.5983,22082432
AAPL,2017/6/29,141.5031,141.9138,139.127,140.4959,31499368
AAPL,2017/6/30,141.2489,141.7476,140.5937,140.8284,23024107
AAPL,2017/7/3,141.6694,142.0801,139.9288,140.3199,14277848
AAPL,2017/7/5,140.5057,141.5814,139.5608,140.8969,21569557
AAPL,2017/7/6,139.8506,140.3199,139.2541,139.567,24128782
AAPL,2017/7/7,139.7332,141.5422,139.7332,140.9849,19201712
AAPL,2017/7/10,140.9164,142.7156,140.1928,141.8454,21090636
AAPL,2017/7/11,141.5227,142.6179,141.1804,142.305,19781836
AAPL,2017/7/12,142.6374,142.9405,141.6107,142.5103,24884478
AAPL,2017/7/13,142.2756,145.1994,142.2169,144.4953,25199373
AAPL,2017/7/14,144.6909,146.0207,144.0651,145.7372,20132061
AAPL,2017/7/17,145.522,147.5559,145.2776,146.2456,23793456
AAPL,2017/7/18,145.8936,146.803,145.3754,146.7541,17868792
AAPL,2017/7/19,147.1453,148.0644,146.627,147.6733,20922969
AAPL,2017/7/20,148.1427,148.3773,146.8617,147.0084,17243748
AAPL,2017/7/21,146.6661,147.1061,145.5807,146.9399,26252630
AAPL,2017/7/24,147.243,149.0618,146.5781,148.7196,21493160
AAPL,2017/7/25,148.436,150.4308,148.436,149.3552,18853932
AAPL,2017/7/26,149.9517,150.5188,149.6681,150.0592,15780951
AAPL,2017/7/27,150.3428,150.5775,144.0357,147.2235,32476337
AAPL,2017/7/28,146.5683,146.9008,145.8838,146.187,17213653
AAPL,2017/7/31,146.5781,146.9986,144.8473,145.434,19845920
AAPL,2017/8/1,153.5794,155.3982,153.1982,155.0755,21194042
AAPL,2017/8/2,155.7502,156.2098,152.6994,153.6577,69936800
AAPL,2017/8/3,153.5697,153.7261,151.5846,152.1225,27097296
AAPL,2017/8/4,152.6114,153.9119,152.2398,152.9243,20559852
AAPL,2017/8/7,153.5794,155.3982,153.1982,155.2907,21870321
AAPL,2017/8/8,155.0853,158.2437,154.7626,156.5325,36205896
AAPL,2017/8/9,155.7307,157.6961,155.584,157.4908,26131530
AAPL,2017/8/10,156.9706,157.0687,151.7971,152.4745,40804273
AAPL,2017/8/11,153.731,155.6677,153.2107,154.5949,26257096
AAPL,2017/8/14,156.4012,157.2749,155.8416,156.9215,22122734
AAPL,2017/8/15,157.7166,159.2235,157.2062,158.6394,29465487
AAPL,2017/8/16,158.9732,159.5328,157.216,158.0013,27671612
AAPL,2017/8/17,157.5792,157.7657,154.9483,154.9679,27940565
AAPL,2017/8/18,154.9679,156.5779,153.8488,154.6145,27428069
AAPL,2017/8/21,154.6145,154.9974,152.2684,154.3299,26368528
AAPL,2017/8/22,155.3312,157.0687,155.125,156.8528,21604585
AAPL,2017/8/23,156.1558,157.5301,155.9693,157.0491,19399081
AAPL,2017/8/24,157.4909,157.7952,155.6453,156.3521,19818918
AAPL,2017/8/25,156.7252,157.6185,156.3521,156.9313,25480063
AAPL,2017/8/28,157.2062,159.0321,157,158.5118,25965972
AAPL,2017/8/29,157.1669,160.1316,157.0687,159.9254,29516910
AAPL,2017/8/30,160.7991,160.8875,159.6309,160.3574,27269584
AAPL,2017/8/31,160.6421,161.5059,160.485,160.9955,26785096
AAPL,2017/9/1,161.7808,161.9182,160.6322,161.0445,16591051
AAPL,2017/9/5,160.75,161.2409,157.6185,159.1106,29536314
AAPL,2017/9/6,159.7291,160.004,157.5792,158.9437,21651726
AAPL,2017/9/7,159.1205,159.2677,157.4221,158.3057,21928502
AAPL,2017/9/8,157.913,158.1977,155.6257,155.7238,28611535
AAPL,2017/9/11,157.5596,159.0812,156.9608,158.5413,31580798
AAPL,2017/9/12,159.6309,160.9562,155.8613,157.913,71714046
AAPL,2017/9/13,156.9411,157.0295,155.017,156.7252,44907361
AAPL,2017/9/14,156.0772,156.4797,155.1937,155.3802,23760749
AAPL,2017/9/15,155.5668,158.021,155.1054,156.9509,49114602
AAPL,2017/9/18,157.1767,157.5596,155.1005,155.7631,28269435
AAPL,2017/9/19,156.5877,156.843,155.5373,155.822,20810632
AAPL,2017/9/20,155.0072,155.3606,151.0118,153.2107,52951364
